Date,Close,High,Low,Open,Volume,Daily Returns,Price Range,Range %,MA5,MA10,MA20,MA50,MA100,StdDev5,StdDev10,Lag_1,Lag_2,Cumulative Return,Day,Month,Weekday
2017-08-03,369.60003662109375,372.91506124524363,362.19730099349636,364.3923654691323,19707381,0.01282826453139907,10.71776025174728,0.029412691558311974,362.5243225097656,360.898193359375,349.91236267089846,322.9450567626953,310.449108581543,4.912855188770092,4.339794880284314,364.91876220703125,359.1846923828125,1.8968041944072345,3,8,3
2017-08-04,363.33966064453125,372.4895014021873,361.7605561717842,372.4895014021873,18579866,-0.01693824501154073,10.728945230403099,0.02880334932935132,363.7652160644531,361.7303039550781,351.5111831665039,324.4232427978516,311.2344235229492,3.8880444430512693,3.858193411204346,369.60003662109375,364.91876220703125,1.8646756602234467,4,8,4
2017-08-07,362.04052734375,365.45629825971815,361.18937315175,365.45629825971815,9537088,-0.0035755339741241343,4.266925107968177,0.011675609719375556,363.8167358398438,361.75494079589845,353.02615814208986,325.72055908203123,311.98930297851564,3.8567918660392086,3.85943287338435,363.33966064453125,369.60003662109375,1.8580084490495954,7,8,0
2017-08-08,358.94952392578125,363.0932750748993,355.4217329565702,362.4101208701233,10961296,-0.00853772764239158,7.671542118329057,0.021168123285051146,363.7697021484375,361.76389770507814,354.3699157714844,326.86894470214844,312.6789389038086,3.928175097284808,3.8520646234725167,362.04052734375,363.33966064453125,1.8421452789543475,8,8,1
2017-08-09,358.1094970703125,362.85802359544175,355.01851260787737,358.71427310228,10436651,-0.002340236717077948,7.839510987564381,0.02185447186075338,362.40784912109376,361.2274444580078,355.4855621337891,327.9896417236328,313.376396484375,4.559786249032513,3.9594877476040606,358.94952392578125,362.04052734375,1.8378342229343467,9,8,2
2017-08-10,354.8729553222656,359.86786052870065,353.439452934215,356.82164178819636,10188164,-0.00903785511002908,6.428407594485634,0.01801574467924632,359.4624328613281,360.9933776855469,356.1827194213867,329.12849609375,314.03471099853516,3.34799497294529,4.279392302742345,358.1094970703125,358.94952392578125,1.8212241435112133,10,8,3
2017-08-11,346.3390808105469,353.89860286127976,343.37124009657805,347.39181708701705,16996281,-0.024047689134183314,10.527362764701707,0.030304003280724204,356.06231689453125,359.9137664794922,356.3227111816406,330.1520043945313,314.65190856933594,6.0046193089786035,6.262995463680122,354.8729553222656,358.1094970703125,1.7774279114643865,11,8,4
2017-08-14,352.3418884277344,354.9065350367019,349.642853774264,349.642853774264,13440617,0.01733216939635862,5.263681262437899,0.015054451150991436,354.1225891113281,358.96966247558595,356.5612564086914,331.3111254882813,315.36691192626955,5.087034514817756,6.6495802423635615,346.3390808105469,354.8729553222656,1.8082345931157031,14,8,0
2017-08-16,350.78521728515625,353.00267986087783,347.2238144362417,352.1067296467099,13576650,-0.004418070044196254,5.7788654246361375,0.016412254972901042,352.48972778320314,358.1297149658203,357.0786651611328,332.4186694335938,316.0754592895508,4.416425337263837,7.132367875624911,352.3418884277344,346.3390808105469,1.8002456860269793,16,8,2
2017-08-17,351.00921630859375,357.8520024229775,349.676489919286,351.43477847894934,15828719,0.0006385646042073034,8.175512503691493,0.023263242582524313,351.0696716308594,356.73876037597654,357.4611221313477,333.604248046875,316.75602478027344,3.104293842630301,7.016637653093695,350.78521728515625,352.3418884277344,1.801395259200953,17,8,3
2017-08-18,352.8682556152344,353.40583769569747,347.88456441070986,350.3148229687092,7935890,0.005296269215353755,5.521273284987615,0.015760889699722426,350.6687316894531,355.0655822753906,357.9818878173828,334.7105633544922,317.42529235839845,2.574525896841439,5.422914002229729,351.00921630859375,350.78521728515625,1.8109359334569433,18,8,4
2017-08-21,350.4043884277344,354.82812911287726,349.47485624093923,353.22662685242767,7573558,-0.006982399658490679,5.353272871938032,0.015155349186556488,351.48179321289064,353.7720550537109,357.75117950439454,335.80004516601565,318.14914276123045,1.0643530659934672,4.728238983604469,352.8682556152344,351.00921630859375,1.798291255013625,21,8,0
2017-08-22,349.4300842285156,353.8761933207975,348.53413403673557,352.10672084831634,9533641,-0.0027805136904547334,5.342059284061918,0.015171704962607679,350.89943237304686,352.5110107421875,357.13297576904296,336.8522637939453,318.87513854980466,1.2555292743908002,3.884283775737771,350.4043884277344,352.8682556152344,1.7932910815596346,22,8,1
2017-08-23,354.3577575683594,355.3656977737721,347.8845542085692,350.5052107041947,8320052,0.014102029453826992,7.481143565202899,0.021343886871674878,351.6139404296875,352.0518341064453,356.9078659057617,338.07525756835935,319.6261895751953,1.981147034587461,3.2597977791862074,349.4300842285156,350.4043884277344,1.8185801252110738,23,8,2
2017-08-24,351.2219543457031,356.8328196142252,350.42681013907304,356.13848139182033,12654347,-0.008849258004606564,6.406009475152132,0.017987411666711462,351.6564880371094,351.3630798339844,356.2952621459961,339.2582012939453,320.31477142333983,1.967147975085819,2.469505785146174,354.3577575683594,349.4300842285156,1.8024870404810314,24,8,3
2017-08-28,350.8860168457031,354.335399982746,349.68767849469253,353.6858577143284,12316426,-0.0009564820645275862,4.647721488053492,0.013140818007508376,351.2600402832031,350.9643859863281,355.9788818359375,340.2426501464844,320.8883282470703,1.8586336183499472,2.1397020746873956,351.2219543457031,354.3577575683594,1.8007629939552678,28,8,0
2017-08-29,343.1808776855469,351.0987978986136,342.6993055551618,349.833265573856,15164812,-0.021959094378914745,8.399492343451811,0.024009987528411672,349.8153381347656,350.6485656738281,355.28116607666016,340.95544189453125,321.265390625,4.120770025193817,2.9701674759578203,350.8860168457031,351.2219543457031,1.761219869416947,29,8,1
2017-08-30,350.3372497558594,351.3899860920274,345.2191700867453,346.63027457007377,10334911,0.02085306185640623,6.17081600528212,0.017802299620065777,349.99677124023435,350.44810180664064,354.7088821411133,341.78980529785156,321.62435119628907,4.119537708023045,2.9102266339495633,343.1808776855469,350.8860168457031,1.7979466962966302,30,8,2
2017-08-31,357.1464538574219,357.807210080651,352.55471245278636,352.7786925447481,25104625,0.019436140765241694,5.252497627864614,0.01488893104619226,350.55451049804685,351.0842254638672,354.6069702148437,342.6694653320312,321.99918182373045,4.960513030050139,3.6045112448162975,350.3372497558594,343.1808776855469,1.8328918413742528,31,8,3
2017-09-01,360.6405944824219,362.09649482854735,358.15435591944237,358.3447240253339,15431918,0.009783495222368765,3.942138909104983,0.011000968187343217,352.4382385253906,352.04736328125,354.39306182861327,343.6052313232422,322.4798422241211,6.74477965782202,4.701946756619422,357.1464538574219,350.3372497558594,1.8508239299474565,1,9,4
2017-09-04,361.3685607910156,366.47545608970705,357.4487898098111,361.8501329107398,21560532,0.00201853679183972,9.026666279895949,0.02494586973696821,354.5347473144531,352.89739379882815,353.9814880371094,344.5126678466797,323.0238922119141,7.7028035260258205,5.557378175829587,360.6405944824219,357.1464538574219,1.8545598861452728,4,9,0
2017-09-05,365.6803283691406,366.18429851942005,363.0932835912986,365.09795023606694,25216776,0.01193177283792135,3.091014928121467,0.008466262070556306,359.0346374511719,354.42498779296875,354.09852142333983,345.45900634765627,323.63106048583984,5.731520171951311,6.76439186756594,361.3685607910156,360.6405944824219,1.8766880734210796,5,9,1
2017-09-06,368.54730224609375,370.137620545703,363.48523306497157,364.29156131435883,48745984,0.007840109665562922,6.65238748073142,0.01826116272561928,362.67664794921876,356.3367095947266,354.42386016845705,346.4484625244141,324.30767578125,4.470076351822572,7.815631612093025,365.6803283691406,361.3685607910156,1.8914015137247548,6,9,2
2017-09-07,366.48663330078125,372.93746875505667,365.09792693898146,368.6817277362324,16205339,-0.005591328257604555,7.8395418160752115,0.02126371128889764,364.5446838378906,357.5495971679687,354.800715637207,347.39092834472655,324.9396844482422,3.4062986379587556,8.394115762619728,368.54730224609375,365.6803283691406,1.8808260669945895,7,9,3
2017-09-08,365.9490966796875,368.7937334502491,363.7988280714836,367.33780310052,13248413,-0.001466729130752742,4.994905378765452,0.013597580582792954,365.60638427734375,359.0223114013672,355.1926956176758,348.4944189453125,325.50620727539064,2.6223035800076424,8.452312445945738,366.48663330078125,368.54730224609375,1.8780674046122494,8,9,4
2017-09-11,366.3970642089844,370.4064273975653,365.79231797170917,367.9201886143335,12690592,0.0012241252495535093,4.614109425856157,0.012541060720896792,366.6120849609375,360.5734161376953,355.7689010620117,349.632646484375,326.1253207397461,1.1307919559985244,8.213151391392143,365.9490966796875,366.48663330078125,1.8803663943425988,11,9,0
2017-09-12,369.0177001953125,369.5776503835202,365.99387946734515,368.56971014086446,6500191,0.007152448101585662,3.5837709161750695,0.009723454797208866,367.27955932617186,363.1570983886719,356.90283203125,350.8797308349609,326.7737515258789,1.3969579413209685,5.86092618484201,366.3970642089844,365.9490966796875,1.8938156173901,12,9,1
2017-09-13,380.32904052734375,385.2119260098416,368.2337570561528,369.12970730259843,29377106,0.0306525684975123,16.978168953688794,0.04599513021521928,369.6359069824219,366.1562774658203,358.3021896362305,352.34837524414064,327.5336288452148,6.097661069673159,6.233693645336079,369.0177001953125,366.3970642089844,1.9518659303238086,13,9,2
2017-09-14,378.0219421386719,385.92867810431505,377.1932158520439,383.3752454134267,11867640,-0.006066058972180932,8.735462252271134,0.022785671106257604,371.94296875,368.2438262939453,359.6640258789063,353.58910217285154,328.1972131347656,6.755014304302282,6.3750285729310106,380.32904052734375,369.0177001953125,1.9400257964846737,14,9,3
2017-09-15,377.1036376953125,382.0537172049838,373.94542877518535,377.19322972959554,28595395,-0.0024292358220373567,8.10828842979845,0.021496378489113302,374.173876953125,369.8901306152344,360.9687469482422,354.719462890625,328.8185040283203,6.089788943783325,6.318868118195004,378.0219421386719,380.32904052734375,1.9353130163241765,15,9,4
2017-09-18,378.78350830078125,381.2473788905502,377.68597600573554,380.7769908190263,5061995,0.004454665607935615,3.5614028848146404,0.009352988680209633,376.6511657714844,371.6316253662109,362.2645095825195,355.8838653564453,329.42237213134763,4.427956717700834,6.105551420799467,377.1036376953125,378.0219421386719,1.943934188658586,18,9,0
2017-09-19,375.6701354980469,380.21708112235933,374.9533991662425,380.19468311199046,7718697,-0.008219399035351183,5.263681956116841,0.013844701648724441,377.9816528320313,372.63060607910154,363.52779693603514,356.77000305175784,330.0314395141602,1.7513457239159156,5.834874337964893,378.78350830078125,377.1036376953125,1.9279562178635394,19,9,1
2017-09-20,379.500244140625,390.8563622233974,378.5818959828125,383.50960686477725,24942703,0.010195403575267825,12.2744662405849,0.032005629118210824,377.8158935546875,373.7259002685547,365.03130493164065,357.7251873779297,330.6942517089844,1.493934173501187,6.0086390596998305,375.6701354980469,378.78350830078125,1.9476125095801051,20,9,2
2017-09-21,376.9020080566406,381.5385451329853,374.61735148169134,379.43307261820746,12950541,-0.006846467490075114,6.921193651293947,0.01824088133260376,377.59190673828124,374.76743774414064,366.1585174560547,358.6217401123047,331.36285919189453,1.538606307180143,5.495112590779646,379.500244140625,375.6701354980469,1.9342782438500012,21,9,3
2017-09-22,366.1730651855469,376.25246765774267,364.29157273688605,376.25246765774267,12294087,-0.028466133482317302,11.960894920856617,0.0317895454488735,375.4057922363281,374.7898345947266,366.90607299804685,359.22927001953127,331.97895446777346,5.378784484989635,5.455491075012125,376.9020080566406,379.500244140625,1.8792168211686249,22,9,4
2017-09-25,368.03216552734375,370.89920026156244,360.70780758781643,365.0979367691586,14229631,0.005077108390959539,10.191392673746009,0.02791413384565289,373.2555236816406,374.9533447265625,367.7633804321289,359.77131713867186,332.61464050292966,5.821692642369024,5.1942445357035405,366.1730651855469,376.9020080566406,1.8887578086598125,25,9,0
2017-09-26,367.3825988769531,370.4960117455335,363.843623850231,368.09936504718,10564143,-0.00176497249760732,6.652387895302525,0.018072261261439217,371.5980163574219,374.7898345947266,368.97346649169924,360.24818420410156,333.27083068847656,6.1337725703119625,5.422571630140725,368.03216552734375,366.1730651855469,1.8854242030728867,26,9,1
2017-09-27,357.99755859375,369.89125967192183,356.36247410812456,369.84646365598365,18448855,-0.025545685375116145,13.528785563797271,0.0365794644352236,367.2974792480469,372.5566864013672,369.3564819335937,360.4567156982422,333.8991696166992,6.718385484539495,7.196193207754906,367.3825988769531,368.03216552734375,1.8372597495825576,27,9,2
2017-09-28,352.3083190917969,359.6774731253393,349.5084783518951,358.2215726867648,29547622,-0.015891838827898797,10.168994773444183,0.0283874438302914,362.3787414550781,369.9853240966797,369.1145751953125,360.69414123535154,334.48583831787107,6.928290829096919,9.309941446047407,357.99755859375,367.3825988769531,1.8080623137572058,28,9,3
2017-09-29,349.82208251953125,355.4217341298447,349.01572431455884,354.6825699499631,16666208,-0.007056990816097675,6.40600981528587,0.018061247881985286,359.108544921875,367.2571685791016,368.57364959716796,360.82338134765627,335.02775634765624,8.39354989669711,10.860390235921612,352.3083190917969,357.99755859375,1.795302834614089,29,9,4
2017-10-03,357.63922119140625,360.1030620874413,351.8155591958334,356.1385246246689,18345748,0.02234604120921535,8.287502891607915,0.02327044764489334,357.0299560546875,365.1427398681641,368.3871826171875,361.1271069335937,335.5839575195312,6.758919451250503,10.41618933053008,349.82208251953125,352.3083190917969,1.8354207457393965,3,10,1
2017-10-04,366.8226623535156,369.5552792786605,356.4072890558209,358.01997561914044,18907611,0.025677947545899693,13.14799022283961,0.036724180543563766,356.91796875,364.25799255371095,368.4442993164063,361.3631890869141,336.2309930419922,6.545783873257917,9.77889623531447,357.63922119140625,349.82208251953125,1.8825505833731488,4,10,2
2017-10-05,369.1968994140625,371.12318794835056,366.73305867702413,369.5776655576773,10631751,0.006472438331137642,4.39012927132643,0.011878773206443382,359.1578369140625,363.2276580810547,368.4767791748047,361.51124389648436,336.9219931030273,8.60102789092438,8.446511314740981,366.8226623535156,357.63922119140625,1.8947352759292788,5,10,3
2017-10-06,374.9757385253906,376.00607674508643,368.50250521408276,369.12967931019887,12997688,0.015652458404985303,7.503571531003672,0.020327738330404018,363.6913208007812,363.0350311279297,368.90123443603517,361.8335595703125,337.68489227294924,9.95538120006294,8.115489140810407,369.1968994140625,366.8226623535156,1.9243925410242202,6,10,4
2017-10-09,372.1087341308594,376.2076893353993,370.92160976677195,375.8492912925864,8850408,-0.007645839717006386,5.286079568627372,0.014064359548073039,368.1486511230469,363.62859802246095,369.20921630859374,362.0062536621094,338.3920101928711,6.625642761510206,8.574588346499226,374.9757385253906,369.1968994140625,1.9096789441029465,9,10,0
2017-10-10,377.73077392578125,379.56747039740435,372.2655104309862,372.2655104309862,14732024,0.015108594019039634,7.301959966418167,0.01961492472929981,372.1669616699219,364.5984588623047,369.7759017944336,362.4165966796875,339.16246032714844,4.3655305999269505,9.613565333300834,372.1087341308594,374.9757385253906,1.938531507976106,10,10,1
2017-10-11,376.36444091796875,384.5399525694185,374.5053465598141,378.6714954087483,15420644,-0.003617213905057537,10.034606009604431,0.026499501893515395,374.0753173828125,365.49664306640625,370.1432388305664,362.801181640625,339.9764678955078,3.4307294740122924,10.29781689500181,377.73077392578125,372.1087341308594,1.9315194248500627,11,10,2
2017-10-12,390.9683837890625,392.7826822448316,377.23801613455873,377.23801613455873,18642942,0.03880266381030606,15.544666110272885,0.041206520672423926,378.4296142578125,368.7937255859375,370.67520599365236,363.3848907470703,340.95540405273437,7.31192251130649,12.641514814887074,376.36444091796875,377.73077392578125,2.0064675237355956,12,10,3
2017-10-13,392.6258850097656,399.00949701751756,391.2371785436508,393.9026313344232,21509701,0.004239476360311967,7.772318473866733,0.019731572870017304,381.9596435546875,372.8254821777344,371.40540313720703,364.05371459960935,341.93913787841797,9.235206477783409,13.215830804614736,390.9683837890625,376.36444091796875,2.0149738953702063,13,10,4
2017-10-16,392.7826843261719,399.5918582175639,385.83909248218475,393.768226587279,32009221,0.00039936061883016905,13.752765735379171,0.03492604229287875,386.09443359375,377.1215423583984,372.18935546875,364.6109930419922,342.96577209472656,8.303184727534756,11.815695050348909,392.6258850097656,390.9683837890625,2.015778596591988,16,10,0
2017-10-17,391.6851501464844,396.0080853082044,388.4821153853317,393.3202346351952,13898844,-0.002794252963493893,7.525969922872662,0.019134459049260467,388.88530883789065,380.52613525390626,372.83443756103514,365.0526953125,343.99887603759765,7.03796653636353,10.398296610585964,392.7826843261719,392.6258850097656,2.010146001274713,17,10,1
2017-10-18,409.6712646484375,411.19435911829385,391.9763297071479,393.0514640105415,36671941,0.04591982743084988,19.21802941114595,0.048894435387805926,395.5466735839844,384.8109954833984,374.5344940185547,365.9793273925781,345.20128509521487,7.9301137437502485,12.698093809898818,391.6851501464844,392.7826843261719,2.1024515587640606,18,10,2
2017-10-19,407.610595703125,412.9862673206954,404.51958078503657,410.2536205424839,8014767,-0.0050300548833486225,8.466686535658823,0.02063768876545979,398.8751159667969,388.65236511230466,375.9400115966797,366.89072875976564,346.30564392089843,8.954491218477434,13.248206778038536,409.6712646484375,391.6851501464844,2.0918761120338956,19,10,3
2017-10-23,420.9825744628906,423.2000670858242,407.25220606981736,408.95451457715507,27455320,0.03280576830123638,15.947861016006811,0.03899666209210663,404.54645385742185,393.2530487060547,378.1440399169922,368.13138977050784,347.50016723632814,12.345020435191207,15.727415101803162,407.610595703125,409.6712646484375,2.1605017150801706,23,10,0
2017-10-24,418.5187072753906,424.5439507952051,415.8084885245814,424.5439507952051,13857773,-0.005852658368683095,8.735462270623714,0.020576108208022956,409.69365844726565,397.8940460205078,380.7613220214844,369.3395739746094,348.66460784912107,11.553864447925905,15.641991829046725,420.9825744628906,407.610595703125,2.1478570366368523,24,10,1
2017-10-25,421.0497741699219,423.73759492763367,416.39083900393507,421.13936620158677,10011782,0.006047679232808578,7.346755923698595,0.0174449517506799,415.56658325195315,402.2259460449219,383.4122024536133,370.6631103515625,349.89580322265624,6.445267624460386,15.434534876798919,418.5187072753906,420.9825744628906,2.160846587032363,25,10,2
2017-10-26,424.4095458984375,429.0684509500993,417.06279030659164,421.0945511649272,16840049,0.007979512006957457,12.005660643507667,0.02851060554047752,418.5142395019531,407.03045654296875,386.2635498046875,372.2245196533203,351.1882620239258,6.445264135258714,13.890385345983306,421.0497741699219,418.5187072753906,2.1780890883187807,26,10,3
2017-10-27,416.547607421875,428.57569601018287,414.6885130357814,425.5742733648479,11498547,-0.018524414807681744,13.887182974401469,0.032631631758661045,420.3016418457031,409.58837890625,389.19105224609376,373.5086340332031,352.4098797607422,2.9652098175113815,12.92560575444264,424.4095458984375,421.0497741699219,2.137741262558678,27,10,4
2017-10-30,422.2145080566406,423.5808164679135,416.88363255757326,418.40672702707127,7823263,0.013604448888422604,6.697183910340243,0.01600639635487249,420.54802856445315,412.5472412109375,392.6863616943359,374.9372198486328,353.6779446411133,3.0847095845224257,11.961911004083884,416.547607421875,424.4095458984375,2.16682405430183,30,10,0
2017-10-31,421.475341796875,423.670406408952,417.60036676148803,423.3120382776358,9504986,-0.001750688916796972,6.070039647463943,0.014339397651343932,421.13935546875,415.4165069580078,396.26902465820314,376.34654235839844,354.9753952026367,2.8746808640888206,9.969577310637451,422.2145080566406,416.547607421875,2.1630306194453146,31,10,1
2017-11-01,426.7165832519531,429.0684336900813,423.6703647238363,424.56631486785653,17571371,0.012435464036242738,5.398068966244978,0.012714312881663942,422.27271728515626,418.9196502685547,399.72289276123047,377.8235089111328,356.2670361328125,3.799015009960755,6.113069272431012,421.475341796875,422.2145080566406,2.1899289089227185,1,11,2
2017-11-02,424.0511779785156,428.48613317975713,422.9984416754112,426.82862074342967,10277678,-0.0062463128410074065,5.487691504345946,0.012856896744149322,422.2010437011719,420.3576416015625,402.58431854248045,379.29644470214845,357.54824493408205,3.751708297086457,5.338001006281067,426.7165832519531,421.475341796875,2.1762499278580214,2,11,3
2017-11-03,423.46881103515625,428.23970624899357,421.1617564545009,428.23970624899357,4798537,-0.0013733411757881342,7.0779497944926675,0.016528009176190916,423.5852844238281,421.94346313476564,405.2979141235352,380.77721923828125,358.81474151611326,2.0227790872619758,2.953193929055157,424.0511779785156,426.7165832519531,2.1732611942232882,3,11,4
2017-11-06,417.7347412109375,422.21449222596027,416.1668507835909,422.21449222596027,9757496,-0.013540713447590114,6.047641442369354,0.014323623546140108,422.6893310546875,421.6186798095703,407.4358642578125,382.0447589111328,360.0600082397461,3.3430041423151944,3.23569296291978,423.46881103515625,424.0511779785156,2.143833687145543,6,11,0
2017-11-07,406.1770935058594,418.85472624227407,404.54200884233694,418.11559189887663,20447574,-0.027667432379635426,14.312717399937128,0.0342314844919697,419.6296813964844,420.3845184326172,409.1392822265625,383.14386169433595,361.20103149414064,8.201762700454688,5.8483482508715285,417.7347412109375,423.46881103515625,2.084519313573259,7,11,1
2017-11-08,397.7104187011719,405.863533973414,396.05293597573296,404.2956432923833,17752793,-0.02084478652306221,9.810597997681043,0.02426590085856082,413.8284484863281,418.0505828857422,410.13826446533204,384.0803497314453,362.1614999389648,11.522087792431014,9.231758454361549,406.1770935058594,417.7347412109375,2.0410679534786245,8,11,2
2017-11-09,403.3996276855469,407.61057270706624,399.61424480612254,400.82376711385314,15007224,0.01430490305724108,7.996327900943697,0.019949734913479712,409.69813842773436,415.9495910644531,411.4900238037109,385.2847247314453,363.1200833129883,10.606517188852745,9.983879722316493,397.7104187011719,406.1770935058594,2.0702652326863777,9,11,3
2017-11-10,395.94085693359375,403.60118433606624,393.8577825614944,403.60118433606624,13923102,-0.018489780951823964,9.74340177457185,0.024141162495843475,404.1925476074219,413.888916015625,411.7386474609375,386.196796875,363.9933010864258,8.63230192582479,11.806912712353348,403.3996276855469,397.7104187011719,2.03198648202183,10,11,4
2017-11-13,392.0882873535156,399.5470328360425,391.30432722309547,396.45601823118733,9088619,-0.009730164272297559,8.24270561294702,0.020790971088602346,399.0632568359375,410.8762939453125,411.711767578125,386.89563354492185,364.78254943847656,5.692989894629513,13.206991835213616,395.94085693359375,403.3996276855469,2.0122149197526693,13,11,0
2017-11-14,397.2176208496094,400.93578001474515,391.080387027182,391.9763372813029,12481463,0.013082088043780304,9.855392987563164,0.025142826365282388,397.2713623046875,408.4505218505859,411.9335144042969,387.62717407226563,365.6162026977539,4.0738742535055374,13.271513071398104,392.0882873535156,395.94085693359375,2.038538892495882,14,11,1
2017-11-15,395.8736877441406,398.9646725831705,393.2978271731066,396.2320558637077,15272059,-0.003383367290187733,5.6668454100639,0.014301834811702184,396.9040161132813,405.36623229980466,412.1429412841797,388.3172766113281,366.4149722290039,4.107061396841539,12.085789955014448,397.2176208496094,392.0882873535156,2.031641766687236,15,11,2
2017-11-16,404.90032958984375,405.8634738283903,396.6800215024653,396.6800215024653,15160866,0.02280182322078761,9.183452325924975,0.02315078105305563,397.20415649414065,403.4511474609375,411.90439453125,389.1016766357422,367.28034149169923,4.710877082515944,10.159895233759544,395.8736877441406,397.2176208496094,2.077966903099207,16,11,3
2017-11-17,408.5065612792969,414.3301932901509,406.98343681992264,411.66477034207287,12219276,0.008906467656141892,7.346756470228229,0.01784645420137225,399.71729736328126,401.9549224853516,411.9491928100586,389.90086181640623,368.17466217041016,6.770127298533907,7.684578370399515,404.90032958984375,395.8736877441406,2.096474248112193,17,11,4
2017-11-20,412.5158996582031,414.0838201555641,405.41555111203087,405.9531033484621,9231195,0.009814624191960108,8.668269043533257,0.02135288281339381,403.8028198242188,401.43303833007815,411.5258590698242,390.8214471435547,369.10618774414064,7.1673470097688,6.593621763957375,408.5065612792969,404.90032958984375,2.1170503549855364,20,11,0
2017-11-21,417.75714111328125,420.937747901239,414.59893233290313,415.18131043385625,13082246,0.012705550160420076,6.3388155683358605,0.015267584086846114,407.9107238769531,402.59104309082034,411.48778076171874,391.85760803222655,370.1760134887695,8.2532919372302,8.312261048207322,412.5158996582031,408.5065612792969,2.1439486444629403,21,11,1
2017-11-22,416.9507751464844,420.48974973578004,413.6805467199671,419.95216769858564,11058315,-0.0019302266495025977,6.809203015812955,0.01621423471422621,412.1261413574219,404.51507873535155,411.2828308105469,392.8686822509766,371.25066436767577,5.4875057317625755,9.232824488176677,417.75714111328125,412.5158996582031,2.139810337654233,22,11,2
2017-11-23,424.23040771484375,425.5295221596583,415.114148784047,417.06283540321095,16031638,0.017459213418662856,10.415373375611296,0.024973151504956916,415.9921569824219,406.59815673828126,411.2738739013672,393.9729364013672,372.42633361816405,5.916531942610726,11.111871821152361,416.9507751464844,417.75714111328125,2.177169743014799,23,11,3
2017-11-24,426.0670471191406,429.83003206071396,424.4095646311675,425.574290945492,13987125,0.0043293440802372185,5.420467429546477,0.012736830078489718,419.50425415039064,409.61077575683595,411.74984588623045,394.8876965332031,373.6180358886719,5.563643962408333,11.953447565697155,424.23040771484375,416.9507751464844,2.186595459953392,24,11,4
2017-11-27,426.17901611328125,428.9340606597339,422.8864194039388,424.3423496528604,10237135,0.00026279665347916925,6.047641255795099,0.014251797542108306,422.23687744140625,413.0198486328125,411.9480712890625,395.8508380126953,374.71997009277345,4.533093178546513,11.240874759753197,426.0670471191406,424.23040771484375,2.1871700899227804,27,11,0
2017-11-28,422.5952453613281,426.17901615928935,420.24339484066974,425.50707595560465,10153618,-0.00840907369076227,5.93562131861961,0.013949524353477271,423.2044982910156,415.5576110839844,412.00406646728516,396.76067016601564,375.7400665283203,3.7938988690742708,10.081836391862614,426.17901611328125,426.0670471191406,2.168778015462389,28,11,1
2017-11-29,423.78240966796875,425.5743101882053,421.5425489696149,421.9233151210146,8038351,0.0028092230560370357,4.031761218590361,0.009555672972075472,424.5708251953125,418.3484832763672,411.85735778808595,397.66064819335935,376.77225677490236,1.5382910045884335,7.579882900346488,422.5952453613281,426.17901611328125,2.174870596666852,29,11,2
2017-11-30,412.8294372558594,421.7440830161489,411.9110890914285,421.7440830161489,20637767,-0.02584574574648102,9.832993924720427,0.023315072625082717,422.29063110351564,419.1413940429687,411.2962707519531,398.4038342285156,377.58691864013673,5.504844186296071,6.328169645928787,423.78240966796875,422.5952453613281,2.118659444193903,30,11,3
2017-12-01,407.7001647949219,417.17479109468684,406.62503053191057,414.12857236550786,11114967,-0.012424677113707205,10.549760562776271,0.02547460201192084,418.61725463867185,419.0607543945313,410.5078384399414,398.96783264160155,378.3465100097656,7.943002486125616,6.482014526321477,412.8294372558594,423.78240966796875,2.0923357846858877,1,12,4
2017-12-04,403.89239501953125,409.3576585148778,401.98850452342856,409.2232704662893,10103208,-0.00933963266192439,7.369153991449252,0.018007661155369958,414.15993041992186,418.1984039306641,409.8157211303711,399.50764038085936,379.064690246582,8.841206255760943,7.873698342224761,407.7001647949219,412.8294372558594,2.072794137051522,4,12,0
2017-12-05,409.3128967285156,412.4711058461072,401.1374137618396,403.64605068638184,18306627,0.01342065801640624,11.333692084267625,0.02807829301189791,411.5034606933594,417.3539794921875,409.9725112915039,400.37043701171876,379.799853515625,7.578303778416152,8.363831719583752,403.89239501953125,407.7001647949219,2.1006123983033027,5,12,1
2017-12-06,415.1141052246094,416.7491896377443,407.11777750309994,407.655359574407,24078081,0.014173041070683734,9.631412134644336,0.02362635964040691,409.7697998046875,417.1703125,410.84269561767576,401.31207580566405,380.541696472168,4.386314462543078,8.393782465158429,409.3128967285156,403.89239501953125,2.130384464098043,6,12,2
2017-12-07,417.3091735839844,419.30265603109495,413.4789947400491,416.6372034645925,12095301,0.005287867436321703,5.82366129104588,0.013977775490567295,410.6657470703125,416.4781890869141,411.53817291259764,402.3106072998047,381.27939575195313,5.4869432837120184,8.024159675076941,415.1141052246094,409.3128967285156,2.1416496547325927,7,12,3
2017-12-08,412.58306884765625,419.72824288723154,411.7095465160471,418.3395364561748,12224184,-0.011325187739677056,8.018696371184433,0.01916791427153209,411.6423278808594,415.1297912597656,412.37028350830076,403.40231750488283,381.9295166015625,5.256878364647916,7.337334080907881,417.3091735839844,415.1141052246094,2.1173950703201316,8,12,4
2017-12-11,410.410400390625,414.8229575654762,409.24567404977404,413.2326391610809,10792248,-0.005266014582468226,5.577283515702163,0.013496715862098444,412.9459289550781,413.5529296875,413.28638916015626,404.5643591308594,382.62925018310546,3.2976653766488084,6.323242828951414,412.58306884765625,417.3091735839844,2.1062448370029796,11,12,0
